CustomerID,Name,Age,Gender,City,SignupDate,PurchaseAmount,SatisfactionScore
CUST00872,Richard Gonzalez,39,Male,Los Angeles,2023-08-05,44.94,4
CUST00491,Joseph Brown,44,Male,Dallas,2021-02-23,125.64,5
CUST00985,Karen Martinez,57,Female,Philadelphia,2024-04-26,165.18,1
CUST00606,Barbara Martinez,29,Female,Los Angeles,2021-11-19,131.45,3
CUST00364,Robert Thomas,26,Male,Unknown,2020-05-01,44.8,4
CUST00070,William Anderson,36,Male,Chicago,2018-06-11,564.59,3
CUST00549,James Davis,35,Female,Philadelphia,2021-07-09,113.9,3
CUST00161,William Brown,47,Male,San Jose,2019-01-11,398.05,3
CUST00145,John Thomas,24,Female,New York,2018-12-04,689.65,4
CUST00518,Charles Gonzalez,59,Male,Los Angeles,2021-04-27,206.73,3
CUST00428,Mary Brown,27,Female,Philadelphia,2020-09-28,205.34,5
CUST00640,Charles Garcia,38,Male,San Diego,2022-02-07,394.94,4
CUST00177,James Jones,39,Male,San Diego,2019-02-17,592.34,2
CUST00441,Jessica Hernandez,44,Female,Chicago,2020-10-28,398.01,2
CUST00522,Karen Smith,50,Male,San Diego,2021-06-05,77.99,4
CUST00921,Mary Wilson,64,Female,Los Angeles,2023-11-28,163.57,5
CUST00997,William Johnson,65,Female,Philadelphia,2024-05-24,396.87,5
CUST00689,Sarah Johnson,43,Male,San Diego,2022-02-06,411.32,4
CUST00232,Charles Lopez,24,Male,San Diego,2019-06-26,252.84,4
CUST00211,Charles Miller,21,Female,Phoenix,2019-05-08,326.72,3
CUST00641,Michael Brown,40,Female,San Diego,2022-02-10,347.64,3
CUST00144,Barbara Jones,29,Male,Los Angeles,2018-02-12,287.52,5
CUST00754,John Lopez,50,Male,San Antonio,2022-11-02,508.0,4
CUST00520,Jennifer Martinez,45,Male,Chicago,2021-02-05,371.41,3
CUST00349,Thomas Rodriguez,25,Male,Los Angeles,2020-03-27,457.48,3
CUST00299,Thomas Smith,16,Female,Phoenix,2019-11-30,556.29,3
CUST00767,Jessica Garcia,36,Female,Phoenix,2022-12-02,590.66,4
CUST00429,Jennifer Smith,40,Male,San Jose,2020-09-30,197.94,1
CUST00613,Jessica Brown,36,Male,Chicago,2021-12-06,271.67,2
CUST00983,William Gonzalez,55,Male,Philadelphia,2024-04-22,392.12,4
CUST00992,Linda Hernandez,44,Female,Phoenix,2024-05-13,558.75,4
CUST00009,Mary Davis,37,Female,San Jose,2018-01-19,196.94,2
CUST00157,Sarah Thomas,45,Male,Philadelphia,2019-01-01,229.78,5
CUST00540,David Anderson,51,Male,Phoenix,2021-06-18,155.56,4
CUST00507,Robert Williams,23,Male,Houston,2021-04-01,149.5,4
CUST00437,John Johnson,50,Male,Houston,2020-10-19,283.76,4
CUST00267,Barbara Johnson,56,Male,San Diego,2019-09-16,356.17,3
CUST00462,Joseph Davis,46,Female,San Diego,2020-12-17,328.42,5
CUST00577,Michael Hernandez,40,Female,New York,2021-12-09,492.51,3
CUST00339,Michael Hernandez,60,Female,Los Angeles,2020-03-03,109.62,2
CUST00256,Elizabeth Garcia,50,Male,Philadelphia,2019-08-22,126.12,5
CUST00859,Joseph Garcia,36,Female,San Diego,2023-07-06,458.77,1
CUST00899,Charles Wilson,40,Female,Dallas,2023-10-08,252.84,1
CUST00666,Elizabeth Martinez,54,Female,Houston,2022-09-04,370.24,3
CUST00561,Linda Wilson,39,Female,San Antonio,2021-08-06,707.05,4
CUST00209,Susan Thomas,40,Male,Houston,2019-05-03,353.25,4
CUST00288,Patricia Rodriguez,35,Female,Chicago,2019-11-05,155.7,3
CUST00002,Joseph Hernandez,69,Female,San Jose,2018-03-01,318.73,4
CUST00342,Robert Gonzalez,51,Female,San Diego,2020-03-10,100.58,5
CUST00270,Charles Hernandez,26,Male,Phoenix,2019-09-23,295.14,3
CUST00266,Karen Davis,18,Male,Dallas,2019-09-14,310.16,5
CUST00862,Sarah Garcia,30,Female,San Jose,2023-07-13,388.71,3
CUST00869,Robert Davis,36,Female,Philadelphia,2023-07-29,425.06,4
CUST00096,John Smith,41,Female,Los Angeles,2018-11-08,317.04,3
CUST00043,Jessica Gonzalez,58,Female,San Diego,2018-04-09,186.31,3
CUST00850,Mary Hernandez,39,Female,Los Angeles,2023-06-15,140.46,4
CUST00399,Robert Jones,44,Male,Philadelphia,2020-07-22,78.97,5
CUST00629,William Martinez,44,Female,Houston,2022-12-01,43.63,2
CUST00046,Joseph Gonzalez,40,Male,Philadelphia,2018-04-16,496.69,4
CUST00162,James Brown,41,Female,San Diego,2019-01-13,185.94,3
CUST00728,David Smith,32,Female,Phoenix,2022-09-02,154.69,5
CUST00630,Karen Rodriguez,59,Female,Philadelphia,2022-01-15,424.37,4
CUST00289,Patricia Martinez,26,Male,Dallas,2019-11-07,183.33,4
CUST00576,James Brown,31,Female,San Diego,2021-09-10,781.6325,3
CUST00851,William Davis,50,Female,New York,2023-06-17,339.41,4
CUST00316,Elizabeth Martinez,49,Male,Houston,2020-01-09,781.6325,3
CUST00942,Thomas Rodriguez,28,Male,Houston,2024-01-16,254.26,1
CUST00231,Charles Smith,49,Female,Philadelphia,2019-06-24,249.47,4
CUST00810,John Smith,41,Male,Dallas,2023-03-13,340.15,3
CUST00699,Karen Martinez,36,Male,Dallas,2022-06-26,172.77,4
CUST00875,Linda Lopez,25,Female,Philadelphia,2023-08-12,175.33,4
CUST00712,John Hernandez,43,Male,Dallas,2022-07-26,251.94,5
CUST00077,John Miller,38,Female,Phoenix,2018-06-28,373.42,4
CUST00634,Mary Miller,29,Female,San Diego,2022-01-24,331.76,2
CUST00648,William Smith,46,Female,Chicago,2022-02-26,250.75,5
CUST00248,Thomas Wilson,25,Female,San Jose,2019-08-03,252.84,3
CUST00820,Patricia Lopez,52,Male,Houston,2023-04-05,123.54,3
CUST00825,David Wilson,53,Female,San Antonio,2023-04-17,187.34,4
CUST00477,Susan Hernandez,36,Male,Chicago,2021-01-21,238.34,4
CUST00671,Linda Smith,45,Male,San Diego,2022-04-21,489.61,4
CUST00086,Barbara Lopez,22,Male,San Jose,2018-07-19,275.31,3
CUST00470,Joseph Anderson,30,Female,Chicago,2021-01-04,107.33,5
CUST00226,Joseph Williams,42,Male,Phoenix,2019-06-12,183.09,3
CUST00775,Michael Wilson,49,Male,Houston,2022-12-21,275.29,3
CUST00332,James Garcia,40,Female,Houston,2020-02-16,190.96,3
CUST00234,William Lopez,21,Female,San Antonio,2019-07-01,178.92,3
CUST00589,Richard Davis,33,Female,Phoenix,2021-10-11,148.57,5
CUST00476,Robert Anderson,49,Female,New York,2021-01-19,70.84,4
CUST00943,Barbara Johnson,20,Male,Phoenix,2024-01-19,258.38,5
CUST00922,Mary Gonzalez,41,Male,San Diego,2023-12-01,252.84,4
CUST00600,David Wilson,40,Male,San Jose,2021-11-05,159.12,4
CUST00422,Michael Garcia,39,Female,Philadelphia,2020-09-14,441.7,3
CUST00688,Charles Brown,60,Male,Philadelphia,2022-05-31,63.04,3
CUST00183,Jennifer Williams,46,Female,Unknown,2019-03-03,56.91,5
CUST00618,Charles Gonzalez,57,Female,Houston,2021-12-18,315.16,4
CUST00333,Karen Smith,20,Male,Unknown,2020-02-18,527.23,5
CUST00439,Mary Gonzalez,27,Female,Chicago,2020-10-24,111.79,2
CUST00929,Susan Brown,40,Male,Houston,2023-12-17,115.67,4
CUST00006,David Hernandez,46,Female,Dallas,2018-12-01,645.18,3
CUST00530,David Williams,38,Male,New York,2021-05-25,152.78,5
CUST00235,James Martinez,33,Male,Philadelphia,2019-07-03,354.66,2
CUST00487,Karen Rodriguez,48,Female,San Antonio,2021-02-13,287.04,4
CUST00958,Barbara Brown,17,Female,San Diego,2024-02-23,486.6,4
CUST00498,Jennifer Brown,0,Male,New York,2021-03-11,254.83,5
CUST00885,Elizabeth Martinez,41,Male,Phoenix,2023-05-09,465.14,4
CUST00952,Robert Gonzalez,40,Male,Dallas,2024-02-09,215.21,3
CUST00107,Thomas Hernandez,42,Male,Chicago,2018-09-06,510.37,4
CUST00444,David Garcia,65,Female,New York,2020-11-04,92.82,3
CUST00489,Robert Rodriguez,54,Male,New York,2021-02-18,47.47,4
CUST00647,Thomas Brown,26,Female,San Diego,2022-02-24,247.74,2
CUST00013,Barbara Rodriguez,36,Female,Los Angeles,2018-01-29,555.36,5
CUST00739,James Martinez,20,Male,New York,2022-09-27,220.08,4
CUST00727,Mary Lopez,45,Female,Chicago,2022-08-30,403.94,5
CUST00191,Elizabeth Anderson,41,Female,Phoenix,2019-03-22,88.39,3
CUST00833,William Smith,54,Male,Phoenix,2023-05-06,499.98,3
CUST00283,Mary Williams,45,Female,San Diego,2019-10-24,224.91,3
CUST00030,Robert Wilson,44,Male,San Jose,2018-03-10,216.49,5
CUST00170,Susan Wilson,52,Female,Houston,2019-01-02,252.84,3
CUST00181,Thomas Lopez,46,Female,Houston,2019-02-27,610.13,2
CUST00101,Thomas Wilson,29,Female,San Antonio,2018-08-23,773.34,5
CUST00198,Thomas Davis,40,Male,Los Angeles,2019-04-08,176.21,5
CUST00496,Charles Martinez,46,Male,Dallas,2021-06-03,342.87,3
CUST00722,Linda Johnson,28,Male,Dallas,2022-08-18,509.23,2
CUST00045,Richard Rodriguez,47,Male,Phoenix,2018-04-14,405.2,5
CUST00990,Mary Martinez,42,Female,New York,2024-08-05,141.16,4
CUST00711,Richard Johnson,40,Female,San Antonio,2022-07-24,278.7,2
CUST00374,Patricia Thomas,40,Male,New York,2020-05-24,25.73,3
CUST00679,Susan Thomas,43,Female,Chicago,2022-05-10,42.81,5
CUST00938,James Martinez,40,Male,Philadelphia,2024-01-07,571.1,3
CUST00649,Karen Garcia,41,Female,San Antonio,2022-02-28,714.07,2
CUST00798,Mary Wilson,36,Female,Houston,2023-02-13,304.06,4
CUST00848,William Brown,63,Female,San Antonio,2023-06-10,145.89,5
CUST00461,Joseph Rodriguez,40,Male,San Jose,2020-12-14,608.93,1
CUST00909,Thomas Martinez,42,Female,San Diego,2023-10-31,516.19,4
CUST00414,Sarah Lopez,14,Male,Chicago,2020-08-26,256.77,3
CUST00132,Linda Thomas,51,Male,Chicago,2018-11-04,781.6325,4
CUST00040,Jessica Anderson,45,Female,Phoenix,2018-04-02,781.6325,5
CUST00435,Thomas Lopez,30,Male,New York,2020-10-14,212.17,4
CUST00216,Elizabeth Garcia,51,Male,San Diego,2019-05-20,133.65,4
CUST00556,Susan Martinez,40,Male,Los Angeles,2021-07-25,478.91,3
CUST00567,Mary Wilson,34,Male,Dallas,2021-08-20,781.6325,5
CUST00763,Jessica Davis,39,Female,Phoenix,2022-11-23,197.26,4
CUST00475,Charles Miller,47,Male,San Jose,2021-01-16,217.65,3
CUST00457,Susan Johnson,34,Female,San Antonio,2020-12-05,277.3,1
CUST00812,Richard Wilson,39,Female,Los Angeles,2023-03-18,252.84,1
CUST00261,James Davis,22,Female,New York,2019-02-09,134.6,2
CUST00817,Susan Anderson,26,Female,Phoenix,2023-03-29,130.96,1
CUST00036,Sarah Martinez,49,Male,Philadelphia,2018-03-24,781.6325,3
CUST00828,Patricia Hernandez,43,Female,San Jose,2023-04-24,547.83,3
CUST00912,Susan Thomas,45,Female,Dallas,2023-11-07,221.75,3
CUST00310,John Williams,34,Male,Philadelphia,2019-12-26,202.28,3
CUST00277,Susan Johnson,50,Male,Chicago,2019-10-10,163.32,3
CUST00637,Thomas Thomas,30,Male,Los Angeles,2022-01-31,351.48,5
CUST00655,Thomas Gonzalez,49,Male,Los Angeles,2022-03-14,241.43,3
CUST00623,John Jones,44,Female,San Diego,2021-12-29,193.15,4
CUST00836,John Garcia,27,Male,San Jose,2023-05-13,252.84,3
CUST00845,Robert Garcia,55,Female,San Antonio,2023-06-03,311.81,3
CUST00394,James Jones,40,Male,San Antonio,2020-07-10,140.85,3
CUST00999,Linda Johnson,61,Female,Chicago,2024-05-29,424.91,3
CUST00108,Thomas Johnson,20,Female,Unknown,2018-09-08,113.37,4
CUST00525,James Martinez,29,Male,San Diego,2021-05-13,479.66,2
CUST00785,Robert Lopez,23,Female,Houston,2023-01-13,93.35,2
CUST00048,Michael Rodriguez,21,Male,Phoenix,2018-04-21,287.54,3
CUST00955,Susan Anderson,39,Male,Phoenix,2024-02-16,203.43,3
CUST00204,Richard Lopez,45,Male,Philadelphia,2019-04-22,190.72,4
CUST00986,Michael Johnson,42,Male,San Jose,2024-04-29,230.64,5
CUST00632,Karen Rodriguez,41,Female,Phoenix,2022-01-19,96.05,4
CUST00022,William Miller,16,Female,Philadelphia,2018-02-19,110.78,4
CUST00403,Thomas Jones,33,Male,San Diego,2020-07-31,308.35,5
CUST00947,Susan Rodriguez,44,Female,Philadelphia,2024-01-28,11.84,2
CUST00084,Richard Wilson,25,Male,Houston,2018-07-14,213.62,5
CUST00131,William Smith,21,Female,Philadelphia,2018-01-11,202.59,4
CUST00416,Barbara Jones,38,Female,New York,2020-08-31,48.37,5
CUST00896,Mary Lopez,49,Male,San Diego,2023-10-01,352.84,3
CUST00842,Sarah Johnson,40,Female,Phoenix,2023-05-27,115.16,3
CUST00742,Robert Brown,29,Male,Chicago,2022-10-04,225.01,3
CUST00698,Barbara Williams,48,Female,Chicago,2022-06-23,118.96,4
CUST00124,James Rodriguez,37,Male,Phoenix,2018-10-16,42.2,3
CUST00034,Jennifer Garcia,52,Male,San Antonio,2018-03-19,210.92,1
CUST00788,David Davis,67,Male,Los Angeles,2023-01-20,143.92,4
CUST00517,David Davis,59,Female,Houston,2021-04-25,130.18,3
CUST00924,Robert Gonzalez,34,Female,San Jose,2023-05-12,106.36,4
CUST00020,Robert Jones,53,Female,Dallas,2018-02-14,618.85,5
CUST00987,Jennifer Miller,55,Female,Chicago,2024-05-01,315.67,4
CUST00220,Linda Jones,26,Male,San Diego,2019-05-29,77.37,4
CUST00892,Mary Thomas,41,Male,Los Angeles,2023-09-21,117.99,4
CUST00580,James Gonzalez,60,Male,San Jose,2021-09-19,334.84,4
CUST00482,John Lopez,53,Female,San Antonio,2021-02-02,220.29,4
CUST00932,Barbara Davis,53,Male,San Diego,2023-12-24,778.4,4
CUST00662,Jennifer Williams,30,Female,Phoenix,2022-03-31,152.17,3
CUST00225,Karen Wilson,24,Female,Houston,2019-06-10,630.66,4
CUST00760,Thomas Martinez,40,Female,Houston,2022-11-16,50.2,3
CUST00093,Michael Garcia,42,Female,Dallas,2018-08-04,445.06,4
CUST00152,Thomas Davis,40,Female,San Diego,2018-12-21,290.77,3
CUST00318,John Williams,37,Female,Dallas,2020-01-14,384.01,5
CUST00449,Robert Hernandez,66,Female,San Diego,2020-11-16,93.33,5
CUST00804,Thomas Gonzalez,33,Male,Chicago,2023-02-27,259.88,3
CUST00746,Mary Jones,25,Female,Dallas,2022-10-14,781.6325,4
CUST00523,Karen Smith,41,Female,San Antonio,2021-05-09,33.68,5
CUST00280,Thomas Martinez,26,Female,San Antonio,2019-10-17,595.88,4
CUST00584,Mary Martinez,55,Male,Philadelphia,2021-09-29,265.57,4
CUST00765,Thomas Miller,35,Male,Houston,2022-11-27,167.5,1
CUST00605,Susan Hernandez,45,Male,Philadelphia,2021-11-17,239.29,1
CUST00350,James Garcia,48,Male,Philadelphia,2020-03-29,500.41,2
CUST00928,Mary Anderson,36,Male,Houston,2023-12-15,392.03,3
CUST00401,John Martinez,52,Male,Chicago,2020-07-27,294.51,3
CUST00705,Susan Rodriguez,36,Female,Dallas,2022-07-10,418.46,5
CUST00258,Mary Brown,50,Male,Los Angeles,2019-08-26,71.12,3
CUST00945,Jessica Hernandez,33,Female,Chicago,2024-01-24,168.96,3
CUST00852,Robert Hernandez,38,Male,New York,2023-06-19,97.17,4
CUST00073,Richard Williams,21,Male,Houston,2018-06-18,763.74,3
CUST00196,Mary Anderson,32,Female,Chicago,2019-03-04,321.94,4
CUST00484,Thomas Miller,47,Female,Houston,2021-02-06,465.94,4
CUST00856,Joseph Davis,38,Female,San Antonio,2023-06-29,280.38,4
CUST00138,Michael Lopez,48,Female,Philadelphia,2018-11-18,186.55,4
CUST00773,Elizabeth Thomas,30,Female,Chicago,2022-12-16,170.6,2
CUST00551,William Jones,40,Female,Dallas,2021-07-13,271.02,3
CUST00463,David Anderson,35,Male,Philadelphia,2020-12-19,162.95,3
CUST00202,Elizabeth Miller,41,Female,Houston,2019-04-17,781.6325,4
CUST00313,Patricia Jones,41,Male,Chicago,2020-01-02,401.55,5
CUST00291,Robert Smith,25,Male,Philadelphia,2019-12-11,308.01,3
CUST00764,Charles Davis,51,Female,San Jose,2022-11-25,306.2,2
CUST00950,Susan Johnson,35,Male,San Antonio,2024-02-04,781.6325,2
CUST00184,William Jones,42,Male,Unknown,2019-03-06,252.84,4
CUST00251,Barbara Thomas,55,Male,San Jose,2019-08-10,310.11,5
CUST00824,Susan Davis,47,Male,San Jose,2023-04-15,547.09,1
CUST00941,Robert Thomas,43,Female,Phoenix,2024-01-14,157.13,3
CUST00392,James Johnson,38,Female,Phoenix,2020-07-06,149.52,5
CUST00905,Patricia Brown,9,Female,Los Angeles,2023-10-22,505.28,5
CUST00731,David Davis,40,Male,San Antonio,2022-09-09,385.15,3
CUST00555,Charles Hernandez,42,Female,Unknown,2021-07-23,111.25,1
CUST00367,Jessica Davis,45,Female,San Antonio,2020-05-08,252.84,4
CUST00536,Linda Johnson,27,Male,San Antonio,2021-08-06,121.94,3
CUST00920,Charles Hernandez,47,Male,Phoenix,2023-11-26,107.26,3
CUST00212,Joseph Lopez,45,Male,Dallas,2019-05-10,387.25,4
CUST00538,John Rodriguez,40,Male,Unknown,2021-06-13,224.03,4
CUST00176,Joseph Thomas,58,Male,San Antonio,2019-02-15,60.39,3
