CustomerID,Name,Age,Gender,City,SignupDate,PurchaseAmount,SatisfactionScore
CUST00609,James Anderson,39.0,MALE,New York,26/11/2021,190.56,3.0
CUST00125,Jennifer Thomas,42.0,male,San Antonio,18/10/2018,1150.92,
CUST00972,Linda Hernandez,57.0,FEMALE,Dallas,27/03/2024,174.53,3.0
CUST00227,Linda Brown,,Male ,San Jose,2019-06-15,102.54,3.0
CUST00269,James Smith,36.0,MALE,San Jose,2019-09-21,212.73,3.0
CUST00153,Patricia Garcia,14.0,FEMALE,San Jose,2018-12-23,58.3,4.0
CUST00585,John Hernandez,45.0,MALE,Chicago,01/10/2021,514.67,4.0
CUST00104,Michael Johnson,37.0,,San Antonio,30/08/2018,65.57,2.0
CUST00594,Barbara Gonzalez,38.0,Female,Philadelphia,22/10/2021,317.43,4.0
CUST00903,Joseph Wilson,23.0,F,Houston,2023-10-17,966.49,2.0
CUST00697,William Johnson,34.0,Male,,"June 21, 2022",164.17,4.0
CUST00228,Jessica Gonzalez,31.0,male,Philadelphia,2019-06-17,797.05,5.0
CUST00935,Karen Garcia,61.0,M,Houston,"December 31, 2023",104.07,3.0
CUST00302,Charles Smith,40.0,M,Philadelphia,12-07-2019,368.23,4.0
CUST00276,Richard Lopez,37.0,female,Dallas,"October 07, 2019",18.97,5.0
CUST00127,Patricia Williams,50.0,Male ,Dallas,23-Oct-2018,563.37,4.0
CUST00406,Charles Gonzalez,47.0, female,Chicago,"August 07, 2020",939.53,3.0
CUST00684,Jessica Johnson,41.0,FEMALE,New York,2022-05-21,206.73,5.0
CUST00243,Robert Lopez,31.0,Male,Chicago,22-Jul-2019,229.94,4.0
CUST00037,Barbara Johnson,77.0,F,San Diego,26/03/2018,127.42,5.0
CUST00140,Jessica Rodriguez,49.0,Male,Los Angeles,23-Nov-2018,,
CUST00304,William Williams,48.0,F,Philadelphia,2019-12-12,439.43,5.0
CUST00268,Robert Lopez,48.0,Female,Houston,2019-09-19,169.91,3.0
CUST00534,Elizabeth Lopez,53.0,M,San Jose,04-Jun-2021,$304.29,1.0
CUST00546,David Rodriguez,60.0,male,San Antonio,02/07/2021,311.29,4.0
CUST00213,Mary Johnson, 53 ,F,San Diego,2019-05-13,264.35,5.0
CUST00469,Karen Anderson,-5,F,San Jose,2021-01-02,272.39,3.0
CUST00199,James Rodriguez,34.0,male,San Antonio,2019-04-10,452.08,3.0
CUST00673,Linda Garcia,34.0,male,Dallas,26-Apr-2022,526.21,2.0
CUST00528,David Anderson,49.0,M,Dallas,"May 20, 2021",$80.26,4.0
CUST00676,James Lopez, 39 ,M,Houston,03/05/2022,437.52,3.0
CUST00840,Thomas Gonzalez,71.0,female,New York,"May 22, 2023",61.28,5.0
CUST00242,John Garcia,,Male ,San Diego,20/07/2019,441.23,3.0
CUST00343,Richard Johnson,25.0,female,san jose,13-Mar-2020,,3.0
CUST00550,Linda Hernandez,46.0,M,San Jose,07-11-2021,270.21,4.0
CUST00387,James Garcia,46.0, female,San Antonio,"June 24, 2020",1057.56,3.0
CUST00931,Robert Smith,29.0,female,Houston,2023-12-22,315.56,4.0
CUST00207,Karen Smith,34.0, female,Houston,2019-04-29,330.77,3.0
CUST00296,Thomas Miller,39.0,FEMALE,Philadelphia,2019-11-23,93.32,5.0
CUST00696,Jennifer Thomas,47.0,M,San Antonio,2022-06-19,455.88,4.0
CUST00944,Joseph Lopez,,male,San Diego,2024-01-21,358.43,3.0
CUST00074,Michael Smith,59.0,FEMALE,Phoenix,unknown,69.6,4.0
CUST00792,Richard Johnson,68.0,male,Chicago,30/01/2023,$381.18,3.0
CUST00105,Robert Smith,41.0,Female,Phoenix,09-01-2018,$155.61,3.0
CUST00733,Patricia Smith,65.0,male,New York,13/09/2022,61.45,5.0
CUST00755,Barbara Williams,30.0, female,San Antonio,11-04-2022,691.6,5.0
CUST00601,Elizabeth Davis,24.0,Male ,PHOENIX,,236.38,2.0
CUST00017,Joseph Wilson,60.0,FEMALE,Los Angeles,07/02/2018,449.44,4.0
CUST00440,David Hernandez,36.0,Female,san jose,26-Oct-2020,80.47,4.0
CUST00092,William Williams,61.0,M,Chicago,02/08/2018,166.91,4.0
CUST00089,Michael Wilson,58.0,Male,Phoenix,07-26-2018,263.57,5.0
CUST00451,Charles Williams,,Female,Los Angeles,21-Nov-2020,222.91,1.0
CUST00718,Jennifer Martinez,23.0,Male,Dallas,2022-08-09,141.43,4.0
CUST00103,Karen Lopez,64.0,,los angeles,"August 28, 2018",361.7,3.0
CUST00239,Linda Gonzalez,45.0,MALE,Philadelphia,07-13-2019,256.62,3.0
CUST00768,Linda Rodriguez,36.0,Female,San Antonio,2022-12-04,147.37,3.0
CUST00247,John Anderson,20.0,Male ,San Antonio,"July 31, 2019",211.08,5.0
CUST00759,Thomas Gonzalez,34.0,Male ,San Diego,2022-11-13,143.77,5.0
CUST00158,Susan Johnson,27.0,Female,Los Angeles,04-Jan-2019,497.77,
CUST00480,Jennifer Williams,38.0,female,San Jose,28/01/2021,231.53,2.0
CUST00646,Thomas Miller,27.0,FEMALE,San Antonio,21/02/2022,457.4,4.0
CUST00894,Thomas Rodriguez,38.0,female,Dallas,09-26-2023,205.17,2.0
CUST00870,Linda Johnson,43.0,M,Los Angeles,,217.81,4.0
CUST00019,Karen Thomas,38.0,FEMALE,Philadelphia,"February 12, 2018",124.61,5.0
CUST00750,David Davis,20.0,Male,Philadelphia,10-23-2022,,2.0
CUST00122,David Anderson,46.0,F,San Antonio,"October 11, 2018",85.1,2.0
CUST00884,Charles Anderson,43.0,Male,San Jose,2023-09-02,88.71,4.0
CUST00749,James Rodriguez,33.0,female,San Antonio,2022-10-21,374.53,0.0
CUST00275,Barbara Gonzalez,29.0,male,San Antonio,05/10/2019,477.62,7.0
CUST00434,Thomas Martinez,44.0,MALE,San Jose,2020-10-12,262.87,4.0
CUST00949,Linda Anderson,42.0,FEMALE,San Antonio,02/02/2024,252.72,2.0
CUST00312,Karen Hernandez,33.0,male,San Jose,"December 31, 2019",241.3,4.0
CUST00805,Barbara Rodriguez,52.0,MALE,Philadelphia,03-01-2023,394.37,4.0
CUST00883,David Gonzalez,30.0,Male,Philadelphia,"August 31, 2023",176.94,2.0
CUST00547,Mary Lopez,45.0,F,San Jose,2021-07-04,237.21,4.0
CUST00182,Susan Jones,68.0,MALE,Phoenix,01/03/2019,138.41,2.0
CUST00185,Thomas Wilson,69.0,MALE,San Antonio,"March 08, 2019",197.61,3.0
CUST00407,Richard Brown,11.0,FEMALE,Chicago,10-Aug-2020,105.98,4.0
CUST00720,Elizabeth Garcia,24.0,Male ,San Antonio,2022-08-14,254.37,3.0
CUST00607,Richard Davis,38.0,MALE,Los Angeles,22/11/2021,258.54,5.0
CUST00693,Mary Williams,63.0,Male,New York,06-11-2022,139.25,5.0
CUST00521,Patricia Williams,53.0,Male ,Philadelphia,04-May-2021,131.03,3.0
CUST00381,Jennifer Johnson,35.0,MALE,San Diego,"June 10, 2020",214.16,3.0
CUST00411,Linda Miller,33.0,,Chicago,19/08/2020,128.52,4.0
CUST00635,Sarah Hernandez,55.0,MALE,Houston,26/01/2022,,3.0
CUST00370,Patricia Martinez,47.0,,Dallas,"May 15, 2020",265.21,5.0
CUST00857,John Hernandez,38.0,Female,Los Angeles,01/07/2023,1164.05,5.0
CUST00881,Jennifer Lopez,55.0,FEMALE,San Diego,26-Aug-2023,606.85,4.0
CUST00800,Sarah Thomas,39.0, female,Houston,"February 17, 2023",359.08,
CUST00079,Joseph Hernandez,33.0,Male ,Philadelphia,02/07/2018,298.32,1.0
CUST00574,Karen Anderson,49.0,Female,Philadelphia,2021-09-05,178.69,
CUST00120,John Brown,34.0,Female,Los Angeles,"October 07, 2018",121.45,3.0
CUST00638,David Hernandez,14.0,Male,Chicago,02/02/2022,813.93,3.0
CUST00608,Sarah Rodriguez,38.0,Male,Houston,24-Nov-2021,20.47,1.0
CUST00841,Elizabeth Williams,36.0,Female,San Antonio,25-May-2023,213.5,4.0
CUST00069,Susan Miller,53.0,female,Chicago,09/06/2018,318.56,3.0
CUST00879,Richard Rodriguez,43.0,female,San Diego,08-22-2023,123.43,4.0
CUST00978,Karen Smith,30.0, female,San Antonio,2024-04-10,$295.39,5.0
CUST00417,Thomas Thomas,51.0,Male ,Philadelphia,2020-09-02,274.82,4.0
CUST00789,Barbara Miller,25.0,F,Phoenix,"January 23, 2023",275.75,2.0
CUST00562,Charles Gonzalez,50.0,M,Philadelphia,08/08/2021,340.97,4.0
CUST00068,John Martinez,53.0,female,San Jose,2018-06-07,441.22,3.0
CUST00537,Karen Smith,24.0,MALE,Phoenix,06-11-2021,407.03,3.0
CUST00078,Michael Gonzalez,52.0,Male ,Chicago,"June 30, 2018",151.92,4.0
CUST00106,John Smith,45.0,Female,Phoenix,,390.5,5.0
CUST00911,SARAH JOHNSON,40.0,F,Los Angeles,05-Nov-2023,88.4,4.0
CUST00827,Michael Brown,32.0, female,Chicago,04-22-2023,108.61,5.0
CUST00639,Barbara Hernandez,30.0,F,Philadelphia,02-05-2022,576.3,4.0
CUST00560,Linda Miller,28.0,female,New York,2021-08-04,524.12,5.0
CUST00807,Barbara Anderson, 35 ,M,Houston,03-06-2023,189.91,4.0
CUST00691,John Brown,45.0,,  Chicago  ,2022-06-07,205.62,5.0
CUST00918,Jennifer Anderson, 34 ,Female,Phoenix,2023-11-21,4.89,4.0
CUST00993,Robert Hernandez,58.0,M,New York,2024-05-15,256.35,4.0
CUST00165,LINDA MILLER,38.0,Female,Houston,20-Jan-2019,250.04,3.0
CUST00736,Mary Miller,46.0,M,San Jose,2022-09-20,286.11,5.0
CUST00872,Richard Gonzalez,39.0,male,Los Angeles,05-Aug-2023,44.94,4.0
CUST00491,Joseph Brown,44.0,Male,Dallas,23-Feb-2021,125.64,5.0
CUST00837,JOSEPH MILLER,50.0,F,Los Angeles,05-15-2023,259.91,4.0
CUST00985,Karen Martinez,57.0,Female,Philadelphia,26-Apr-2024,165.18,1.0
CUST00606,Barbara Martinez,29.0,F,LOS ANGELES,2021-11-19,131.45,3.0
CUST00364,Robert Thomas,26.0,M,,01-May-2020,44.8,4.0
CUST00070,William Anderson,36.0,Male,Chicago,"June 11, 2018",564.59,3.0
CUST00549,James Davis,35.0,FEMALE,Philadelphia,09-Jul-2021,113.9,3.0
CUST00161,William Brown,47.0,,San Jose,"January 11, 2019",$398.05,3.0
CUST00012,James Lopez,59.0, female,Los Angeles,,,2.0
CUST00145,John Thomas,24.0,FEMALE,New York,"December 04, 2018",$689.65,4.0
CUST00518,Charles Gonzalez,59.0,Male ,Los Angeles,04-27-2021,206.73,3.0
CUST00428,Mary Brown,27.0,FEMALE,Philadelphia,28/09/2020,$205.34,5.0
CUST00640,Charles Garcia,38.0,M,San Diego,2022-02-07,394.94,4.0
CUST00177,James Jones,39.0,Male ,  San Diego  ,02-17-2019,592.34,2.0
CUST00441,Jessica Hernandez,44.0,FEMALE,Chicago,28-Oct-2020,398.01,2.0
CUST00522,Karen Smith,50.0,Male ,San Diego,06/05/2021,77.99,4.0
CUST00921,Mary Wilson,64.0,female,Los Angeles,11-28-2023,163.57,5.0
CUST00997,William Johnson,65.0, female,PHILADELPHIA,24-May-2024,396.87,5.0
CUST00689,Sarah Johnson,43.0,Male,San Diego,02/06/2022,411.32,4.0
CUST00232,Charles Lopez,24.0,MALE,San Diego,26-Jun-2019,,4.0
CUST00211,Charles Miller,21.0,Female,Phoenix,2019-05-08,326.72,3.0
CUST00641,Michael Brown,, female,San Diego,10-Feb-2022,347.64,3.0
CUST00144,Barbara Jones,29.0,Male ,Los Angeles,02/12/2018,287.52,5.0
CUST00754,John Lopez,50.0,M,San Antonio,02-Nov-2022,508.0,4.0
CUST00520,Jennifer Martinez,45.0,male,Chicago,02/05/2021,371.41,3.0
CUST00349,Thomas Rodriguez,25.0,Male ,Los Angeles,03-27-2020,457.48,3.0
CUST00299,Thomas Smith,16.0,Female,Phoenix,"November 30, 2019",556.29,3.0
CUST00767,Jessica Garcia,36.0,FEMALE,Phoenix,02-Dec-2022,590.66,4.0
CUST00429,Jennifer Smith,40.0,MALE,san jose,30/09/2020,197.94,1.0
CUST00613,Jessica Brown,36.0,,Chicago,"December 06, 2021",271.67,2.0
CUST00983,William Gonzalez,55.0,Male,Philadelphia,22-Apr-2024,392.12,4.0
CUST00992,Linda Hernandez,44.0,F,Phoenix,"May 13, 2024",558.75,4.0
9,Mary Davis,37.0,female,San Jose,2018-01-19,196.94,2.0
CUST00157,Sarah Thomas,45.0,MALE,Philadelphia,2019-01-01,229.78,5.0
CUST00540,David Anderson,51.0,M,Phoenix,06-18-2021,155.56,4.0
CUST00507,Robert Williams,23.0,Male,Houston,"April 01, 2021",149.5,4.0
CUST00437,John Johnson,50.0,Male ,Houston,2020-10-19,283.76,4.0
CUST00267,Barbara Johnson,56.0,male,San Diego,16/09/2019,356.17,3.0
CUST00462,Joseph Davis,46.0,female,San Diego,"December 17, 2020",328.42,5.0
CUST00577,Michael Hernandez,,FEMALE,New York,12/09/2021,492.51,3.0
CUST00339,Michael Hernandez,60.0,FEMALE,Los Angeles,03-03-2020,109.62,2.0
CUST00256,Elizabeth Garcia,50.0,Male,Philadelphia,22/08/2019,126.12,5.0
859,Joseph Garcia,36.0,Female,San Diego,06-Jul-2023,458.77,1.0
CUST00899,Charles Wilson,,F,Dallas,2023-10-08,,1.0
CUST00666,Elizabeth Martinez,54.0,female,Houston,09/04/2022,370.24,3.0
CUST00561,Linda Wilson,39.0,FEMALE,San Antonio,2021-08-06,707.05,4.0
CUST00209,Susan Thomas,,MALE,Houston,"May 03, 2019",353.25,
CUST00288,Patricia Rodriguez,35.0,FEMALE,Chicago,11-05-2019,155.7,3.0
CUST00002,Joseph Hernandez,69.0,female,San Jose,03/01/2018,318.73,
CUST00342,Robert Gonzalez,51.0,FEMALE,San Diego,10-Mar-2020,100.58,5.0
CUST00270,Charles Hernandez,26.0,MALE,Phoenix,09-23-2019,295.14,3.0
CUST00266,Karen Davis,18.0,Male,Dallas,2019-09-14,310.16,5.0
CUST00862,Sarah Garcia,30.0,female,San Jose,13/07/2023,388.71,3.0
CUST00869,Robert Davis,36.0, female,Philadelphia,07-29-2023,425.06,4.0
CUST00096,John Smith,41.0,F,Los Angeles,11/08/2018,$317.04,3.0
CUST00434,Thomas Martinez,44.0,MALE,San Jose,2020-10-12,262.87,4.0
CUST00043,Jessica Gonzalez,58.0,female,San Diego,04-09-2018,$186.31,3.0
CUST00850,Mary Hernandez,39.0,Female,Los Angeles,15-Jun-2023,140.46,4.0
CUST00399,Robert Jones,44.0,M,Philadelphia,22/07/2020,78.97,5.0
CUST00882,Michael Jones,34.0,Male ,Dallas,,35.05,2.0
CUST00629,William Martinez,44.0, female,Houston,12/01/2022,43.63,2.0
CUST00046,Joseph Gonzalez,,male,Philadelphia,16-Apr-2018,496.69,4.0
CUST00162,James Brown,41.0,female,San Diego,"January 13, 2019",185.94,3.0
CUST00728,David Smith,32.0,F,Phoenix,09-02-2022,154.69,5.0
CUST00630,Karen Rodriguez,59.0,Female,Philadelphia,2022-01-15,424.37,4.0
CUST00289,Patricia Martinez,26.0,Male,Dallas,"November 07, 2019",183.33,4.0
CUST00590,Karen Davis,27.0,Female,  San Diego  ,13/10/2021,536.36,4.0
CUST00143,James Thomas,22.0,male,Houston,30-Nov-2018,478.65,3.0
CUST00319,David Hernandez,, female,Phoenix,"January 16, 2020",331.33,2.0
CUST00576,James Brown,31.0,F,San Diego,10-Sep-2021,810.42,3.0
CUST00851,William Davis,50.0,F,New York,17/06/2023,339.41,4.0
CUST00316,Elizabeth Martinez,49.0,male,Houston,2020-01-09,1069.49,3.0
CUST00942,Thomas Rodriguez,28.0,male,Houston,16/01/2024,254.26,1.0
CUST00231,Charles Smith,49.0, female,Philadelphia,"June 24, 2019",249.47,4.0
CUST00810,John Smith,41.0,Male,  Dallas  ,"March 13, 2023",340.15,3.0
CUST00699,Karen Martinez,36.0,MALE,Dallas,26-Jun-2022,172.77,4.0
CUST00875,Linda Lopez,25.0,F,Philadelphia,2023-08-12,175.33,4.0
CUST00712,John Hernandez,43.0,Male ,Dallas,2022-07-26,251.94,5.0
CUST00077,John Miller,38.0,Female,Phoenix,28-Jun-2018,373.42,4.0
CUST00634,Mary Miller,29.0, female,San Diego,"January 24, 2022",$331.76,2.0
CUST00648,William Smith, 46 ,female,Chicago,26-Feb-2022,250.75,5.0
CUST00248,Thomas Wilson,25.0, female,San Jose,03-Aug-2019,,3.0
CUST00820,Patricia Lopez,52.0,,Houston,05-Apr-2023,123.54,3.0
CUST00825,David Wilson,53.0, female,San Antonio,17/04/2023,187.34,4.0
CUST00477,Susan Hernandez, 36 ,MALE,Chicago,01-21-2021,238.34,4.0
CUST00671,Linda Smith,45.0,Male ,San Diego,"April 21, 2022",489.61,4.0
CUST00086,Barbara Lopez, 22 ,male,San Jose,07-19-2018,275.31,3.0
CUST00470,Joseph Anderson,30.0, female,Chicago,2021-01-04,107.33,5.0
CUST00226,Joseph Williams,42.0,M,Phoenix,"June 12, 2019",183.09,3.0
CUST00775,Michael Wilson,49.0,male,Houston,21-Dec-2022,275.29,3.0
CUST00332,James Garcia,, female,Houston,16-Feb-2020,$190.96,3.0
CUST00234,William Lopez,21.0,FEMALE,San Antonio,07-01-2019,178.92,3.0
CUST00589,Richard Davis,33.0,Female,phoenix,11-Oct-2021,148.57,5.0
CUST00476,Robert Anderson,49.0,female,New York,19-Jan-2021,70.84,4.0
CUST00943,Barbara Johnson,20.0,M,Phoenix,"January 19, 2024",258.38,5.0
CUST00922,Mary Gonzalez,41.0,Male ,San Diego,2023-12-01,,4.0
CUST00600,David Wilson,,male,San Jose,11-05-2021,159.12,4.0
CUST00422,Michael Garcia,39.0, female,Philadelphia,"September 14, 2020",441.7,3.0
CUST00688,Charles Brown,60.0,Male ,Philadelphia,31-May-2022,63.04,3.0
CUST00183,Jennifer Williams,46.0,FEMALE,,"March 03, 2019",56.91,5.0
CUST00618,Charles Gonzalez,57.0,FEMALE,Houston,18/12/2021,315.16,
CUST00333,Karen Smith,20.0,MALE,,02-18-2020,527.23,5.0
CUST00439,Mary Gonzalez, 27 ,F,Chicago,"October 24, 2020",111.79,2.0
CUST00050,Linda Davis,38.0,FEMALE,Phoenix,2018-04-25,212.49,5.0
CUST00929,Susan Brown,150,M,Houston,2023-12-17,115.67,4.0
CUST00006,David Hernandez,46.0,F,Dallas,12/01/2018,645.18,3.0
CUST00530,David Williams,38.0,Male,New York,"May 25, 2021",$152.78,5.0
CUST00235,James Martinez,33.0,Male ,Philadelphia,03-Jul-2019,354.66,2.0
CUST00487,Karen Rodriguez,48.0, female,San Antonio,13/02/2021,287.04,
CUST00958,Barbara Brown,17.0, female,San Diego,"February 23, 2024",486.6,4.0
CUST00498,Jennifer Brown,-0.0,Male ,New York,03-11-2021,254.83,5.0
CUST00885,Elizabeth Martinez,41.0,M,Phoenix,05/09/2023,465.14,4.0
CUST00952,Robert Gonzalez,40.0,Male ,Dallas,02-09-2024,215.21,3.0
CUST00107,Thomas Hernandez,42.0,Male,Chicago,06-Sep-2018,510.37,4.0
CUST00444,David Garcia,65.0,Female,New York,04-Nov-2020,92.82,3.0
CUST00489,Robert Rodriguez,54.0,male,New York,18/02/2021,47.47,4.0
CUST00647,Thomas Brown,26.0, female,San Diego,24-Feb-2022,$247.74,2.0
CUST00013,Barbara Rodriguez,36.0,FEMALE,Los Angeles,2018-01-29,555.36,5.0
CUST00739,James Martinez,20.0,male,New York,2022-09-27,220.08,4.0
CUST00727,Mary Lopez,45.0,Female,Chicago,08-30-2022,403.94,5.0
CUST00191,Elizabeth Anderson,41.0,F,phoenix,03-22-2019,88.39,3.0
CUST00453,Elizabeth Gonzalez,53.0, female,Philadelphia,"November 26, 2020",86.09,5.0
CUST00833,William Smith,54.0,Male ,Phoenix,05-06-2023,499.98,3.0
CUST00283,Mary Williams,45.0,female,San Diego,2019-10-24,224.91,3.0
CUST00030,Robert Wilson,44.0,M,San Jose,10-Mar-2018,216.49,5.0
CUST00170,Susan Wilson,52.0,FEMALE,Houston,01/02/2019,,3.0
CUST00181,Thomas Lopez,46.0,female,Houston,2019-02-27,610.13,2.0
CUST00101,Thomas Wilson,29.0,F,San Antonio,08-23-2018,773.34,5.0
CUST00198,Thomas Davis,,Male ,Los Angeles,08-Apr-2019,176.21,5.0
CUST00496,Charles Martinez,46.0,MALE,Dallas,06/03/2021,342.87,3.0
CUST00722,Linda Johnson,28.0,male,Dallas,08-18-2022,509.23,2.0
CUST00648,William Smith, 46 ,female,Chicago,26-Feb-2022,250.75,5.0
CUST00045,Richard Rodriguez,47.0,MALE,Phoenix,2018-04-14,405.2,5.0
CUST00990,Mary Martinez,42.0, female,New York,08/05/2024,141.16,4.0
CUST00711,Richard Johnson,999,Female,San Antonio,07-24-2022,278.7,2.0
CUST00374,Patricia Thomas,,MALE,New York,24/05/2020,25.73,3.0
CUST00679,Susan Thomas,43.0, female,Chicago,05-10-2022,42.81,5.0
CUST00938,James Martinez,,M,Philadelphia,01-07-2024,571.1,3.0
CUST00649,Karen Garcia,41.0,female,San Antonio,2022-02-28,714.07,2.0
CUST00798,Mary Wilson,36.0,Female,Houston,2023-02-13,304.06,4.0
CUST00848,William Brown,63.0,female,San Antonio,10-Jun-2023,145.89,5.0
CUST00461,Joseph Rodriguez,,M,San Jose,2020-12-14,608.93,1.0
CUST00909,Thomas Martinez,42.0, female,San Diego,31-Oct-2023,516.19,4.0
CUST00414,Sarah Lopez,14.0,male,Chicago,26-Aug-2020,256.77,3.0
CUST00132,Linda Thomas,51.0,MALE,Chicago,2018-11-04,1083.47,
CUST00040,Jessica Anderson,45.0, female,Phoenix,"April 02, 2018",1085.06,5.0
CUST00435,Thomas Lopez,30.0,M,New York,"October 14, 2020",212.17,4.0
CUST00216,Elizabeth Garcia,51.0,Male ,San Diego,05-20-2019,133.65,4.0
CUST00556,Susan Martinez,,M,Los Angeles,25/07/2021,478.91,3.0
CUST00567,Mary Wilson,34.0,MALE,Dallas,08-20-2021,1001.59,5.0
CUST00763,Jessica Davis,39.0,female,Phoenix,"November 23, 2022",197.26,4.0
CUST00475,Charles Miller,47.0,Male ,San Jose,01-16-2021,217.65,3.0
CUST00457,Susan Johnson,34.0,female,San Antonio,05-Dec-2020,277.3,1.0
CUST00812,Richard Wilson,39.0,FEMALE,Los Angeles,"March 18, 2023",,1.0
CUST00261,James Davis,22.0,female,New York,02/09/2019,134.6,2.0
CUST00817,Susan Anderson,26.0, female,Phoenix,03-29-2023,130.96,1.0
CUST00036,Sarah Martinez,49.0,Male,Philadelphia,"March 24, 2018",868.54,3.0
CUST00828,Patricia Hernandez,43.0, female,SAN JOSE,24/04/2023,547.83,3.0
CUST00912,Susan Thomas,45.0,Female,Dallas,07-Nov-2023,221.75,3.0
CUST00310,John Williams,34.0,MALE,Philadelphia,2019-12-26,202.28,3.0
CUST00277,Susan Johnson,50.0,male,Chicago,10/10/2019,163.32,3.0
637,Thomas Thomas,30.0,Male,Los Angeles,2022-01-31,351.48,5.0
CUST00655,Thomas Gonzalez,49.0,Male ,Los Angeles,2022-03-14,241.43,3.0
CUST00623,John Jones,44.0,FEMALE,SAN DIEGO,12-29-2021,193.15,
CUST00836,John Garcia,27.0,M,San Jose,13/05/2023,,3.0
CUST00845,Robert Garcia,55.0,F,San Antonio,03-Jun-2023,311.81,3.0
CUST00394,James Jones,,MALE,San Antonio,2020-07-10,140.85,3.0
CUST00999,Linda Johnson,61.0,Female,Chicago,29-May-2024,424.91,3.0
CUST00108,Thomas Johnson,20.0,FEMALE,,2018-09-08,113.37,4.0
CUST00930,David Hernandez,32.0,M,Philadelphia,"December 19, 2023",13.63,3.0
CUST00525,James Martinez,29.0,MALE,San Diego,"May 13, 2021",479.66,2.0
CUST00785,Robert Lopez,23.0,female,Houston,01-13-2023,93.35,2.0
CUST00048,Michael Rodriguez,21.0,MALE,Phoenix,04-21-2018,287.54,3.0
CUST00955,Susan Anderson,39.0,male,Phoenix,16/02/2024,203.43,3.0
CUST00204,Richard Lopez,45.0,Male ,Philadelphia,2019-04-22,190.72,4.0
CUST00986,Michael Johnson, 42 ,M,San Jose,2024-04-29,230.64,5.0
CUST00632,Karen Rodriguez,41.0,Female,Phoenix,01-19-2022,96.05,4.0
CUST00022,William Miller,16.0,F,Philadelphia,19-Feb-2018,110.78,4.0
CUST00403,Thomas Jones,33.0,,San Diego,31-Jul-2020,308.35,5.0
CUST00947,Susan Rodriguez,44.0,female,Philadelphia,2024-01-28,11.84,2.0
CUST00084,Richard Wilson,25.0,MALE,Houston,"July 14, 2018",$213.62,5.0
CUST00131,William Smith,21.0,Female,Philadelphia,01/11/2018,202.59,4.0
CUST00416,Barbara Jones,38.0,FEMALE,New York,08-31-2020,48.37,5.0
CUST00896,Mary Lopez,49.0,male,San Diego,2023-10-01,352.84,3.0
CUST00842,Sarah Johnson,200, female,  Phoenix  ,27-May-2023,115.16,3.0
CUST00742,Robert Brown,29.0,male,Chicago,"October 04, 2022",225.01,3.0
CUST00698,Barbara Williams,48.0, female,Chicago,2022-06-23,118.96,4.0
CUST00287,David Gonzalez,37.0,female,,2019-11-02,600.82,2.0
CUST00124,James Rodriguez,37.0,M,Phoenix,"October 16, 2018",42.2,3.0
CUST00034,Jennifer Garcia,52.0,Male ,San Antonio,2018-03-19,210.92,1.0
CUST00788,David Davis,67.0,Male,Los Angeles,20-Jan-2023,143.92,4.0
CUST00517,David Davis,59.0,F,Houston,2021-04-25,130.18,3.0
CUST00924,Robert Gonzalez,34.0,FEMALE,San Jose,05/12/2023,106.36,
CUST00020,Robert Jones,53.0,F,DALLAS,14-Feb-2018,618.85,5.0
CUST00987,Jennifer Miller,55.0,F,Chicago,01-May-2024,315.67,4.0
CUST00220,Linda Jones,26.0,Male ,San Diego,"May 29, 2019",77.37,4.0
CUST00892,Mary Thomas,41.0,male,Los Angeles,"September 21, 2023",117.99,4.0
CUST00580,James Gonzalez,60.0,male,San Jose,19-Sep-2021,334.84,4.0
CUST00482,John Lopez,53.0,female,San Antonio,2021-02-02,220.29,4.0
CUST00932,Barbara Davis,53.0,Male ,San Diego,2023-12-24,778.4,4.0
CUST00357,John Brown,35.0,F,Phoenix,,204.38,2.0
CUST00662,Jennifer Williams,30.0,Female,Phoenix,31/03/2022,152.17,3.0
CUST00225,Karen Wilson,24.0,FEMALE,Houston,10-Jun-2019,630.66,4.0
CUST00760,Thomas Martinez,40.0,F,Houston,16/11/2022,50.2,3.0
CUST00093,Michael Garcia,42.0,Female,Dallas,04-Aug-2018,445.06,4.0
CUST00152,Thomas Davis,,Female,San Diego,2018-12-21,290.77,3.0
CUST00719,Barbara Miller,33.0,Male ,San Jose,11-Aug-2022,77.35,3.0
CUST00318,John Williams,37.0,FEMALE,Dallas,2020-01-14,384.01,5.0
CUST00449,Robert Hernandez,66.0,female,San Diego,"November 16, 2020",93.33,5.0
CUST00804,Thomas Gonzalez,33.0,M,CHICAGO,02-27-2023,259.88,3.0
CUST00746,Mary Jones,25.0,FEMALE,Dallas,2022-10-14,920.3,4.0
CUST00523,Karen Smith, 41 ,female,San Antonio,05-09-2021,33.68,5.0
CUST00280,Thomas Martinez,26.0,Female,San Antonio,10-17-2019,595.88,4.0
CUST00584,Mary Martinez,55.0,male,PHILADELPHIA,09-29-2021,265.57,4.0
CUST00765,Thomas Miller,35.0,Male ,Houston,2022-11-27,167.5,1.0
CUST00605,Susan Hernandez,45.0,male,Philadelphia,"November 17, 2021",239.29,1.0
CUST00911,Sarah Johnson,40.0,F,Los Angeles,05-Nov-2023,88.4,4.0
CUST00350,James Garcia,48.0,,Philadelphia,"March 29, 2020",500.41,2.0
